====================
Model: SRCNN
Scale: x4
Epochs: 500
Batch Size: 16
Patch Size: 96
LR: 1e-4
Optimizer: Adam
Criterion: MSE
====================
[Epoch 001] train_loss=0.2818 | train_psnr=6.17 dB | val_loss=0.2270 | val_psnr=6.73 dB | time=2.6s
[Epoch 002] train_loss=0.2527 | train_psnr=6.71 dB | val_loss=0.1926 | val_psnr=7.48 dB | time=1.8s
[Epoch 003] train_loss=0.2072 | train_psnr=7.72 dB | val_loss=0.1378 | val_psnr=8.98 dB | time=1.8s
[Epoch 004] train_loss=0.1391 | train_psnr=9.90 dB | val_loss=0.0739 | val_psnr=11.93 dB | time=1.8s
[Epoch 005] train_loss=0.0737 | train_psnr=14.18 dB | val_loss=0.0252 | val_psnr=18.54 dB | time=1.9s
[Epoch 006] train_loss=0.0384 | train_psnr=21.34 dB | val_loss=0.0176 | val_psnr=21.93 dB | time=1.8s
[Epoch 007] train_loss=0.0353 | train_psnr=20.94 dB | val_loss=0.0160 | val_psnr=21.74 dB | time=1.8s
[Epoch 008] train_loss=0.0328 | train_psnr=21.97 dB | val_loss=0.0142 | val_psnr=23.13 dB | time=1.9s
[Epoch 009] train_loss=0.0321 | train_psnr=22.56 dB | val_loss=0.0139 | val_psnr=23.27 dB | time=1.8s
[Epoch 010] train_loss=0.0308 | train_psnr=22.40 dB | val_loss=0.0136 | val_psnr=23.11 dB | time=1.8s
[Epoch 011] train_loss=0.0292 | train_psnr=22.38 dB | val_loss=0.0133 | val_psnr=23.08 dB | time=1.9s
[Epoch 012] train_loss=0.0283 | train_psnr=22.35 dB | val_loss=0.0127 | val_psnr=23.20 dB | time=1.8s
[Epoch 013] train_loss=0.0267 | train_psnr=22.37 dB | val_loss=0.0120 | val_psnr=23.33 dB | time=1.8s
[Epoch 014] train_loss=0.0238 | train_psnr=22.54 dB | val_loss=0.0113 | val_psnr=23.36 dB | time=1.8s
[Epoch 015] train_loss=0.0215 | train_psnr=22.46 dB | val_loss=0.0106 | val_psnr=23.43 dB | time=1.7s
[Epoch 016] train_loss=0.0188 | train_psnr=22.63 dB | val_loss=0.0100 | val_psnr=23.54 dB | time=1.8s
[Epoch 017] train_loss=0.0179 | train_psnr=22.68 dB | val_loss=0.0096 | val_psnr=23.65 dB | time=1.8s
[Epoch 018] train_loss=0.0164 | train_psnr=22.93 dB | val_loss=0.0093 | val_psnr=23.72 dB | time=1.8s
[Epoch 019] train_loss=0.0156 | train_psnr=23.12 dB | val_loss=0.0089 | val_psnr=23.90 dB | time=1.8s
[Epoch 020] train_loss=0.0146 | train_psnr=23.15 dB | val_loss=0.0086 | val_psnr=23.97 dB | time=1.8s
[Epoch 021] train_loss=0.0141 | train_psnr=23.49 dB | val_loss=0.0082 | val_psnr=24.13 dB | time=1.8s
[Epoch 022] train_loss=0.0130 | train_psnr=23.62 dB | val_loss=0.0076 | val_psnr=24.12 dB | time=1.8s
[Epoch 023] train_loss=0.0119 | train_psnr=23.80 dB | val_loss=0.0071 | val_psnr=24.38 dB | time=1.7s
[Epoch 024] train_loss=0.0109 | train_psnr=23.91 dB | val_loss=0.0066 | val_psnr=24.57 dB | time=1.8s
