Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,1.4366,0.0858,1.4319,0.0900
2,1.4202,0.0800,1.4172,0.0775
3,1.4052,0.0919,1.4032,0.1100
4,1.3904,0.1483,1.3896,0.1800
5,1.3763,0.2436,1.3765,0.2650
6,1.3627,0.3039,1.3638,0.3050
7,1.3494,0.3297,1.3515,0.3475
8,1.3365,0.3781,1.3393,0.4050
9,1.3239,0.4881,1.3275,0.4950
10,1.3119,0.5625,1.3157,0.5650
11,1.2996,0.6050,1.3041,0.5975
12,1.2875,0.6350,1.2926,0.6250
13,1.2758,0.6536,1.2812,0.6400
14,1.2634,0.6678,1.2698,0.6450
15,1.2520,0.6772,1.2584,0.6625
16,1.2406,0.6858,1.2471,0.6675
17,1.2287,0.6931,1.2358,0.6725
18,1.2173,0.6972,1.2245,0.6750
19,1.2056,0.7033,1.2131,0.6825
20,1.1941,0.7303,1.2018,0.7175
21,1.1824,0.7769,1.1904,0.7800
22,1.1710,0.8039,1.1789,0.7925
23,1.1595,0.8222,1.1675,0.8050
24,1.1470,0.8333,1.1559,0.8175
25,1.1356,0.8478,1.1443,0.8375
26,1.1241,0.8561,1.1327,0.8550
27,1.1123,0.8667,1.1210,0.8650
28,1.1005,0.8769,1.1092,0.8775
29,1.0888,0.8847,1.0973,0.8800
30,1.0764,0.8897,1.0854,0.8875
31,1.0645,0.8958,1.0734,0.8925
32,1.0527,0.9042,1.0614,0.8975
33,1.0402,0.9089,1.0493,0.9025
34,1.0282,0.9150,1.0371,0.9100
35,1.0163,0.9203,1.0249,0.9150
36,1.0040,0.9253,1.0126,0.9175
37,0.9919,0.9292,1.0002,0.9200
38,0.9795,0.9331,0.9878,0.9275
39,0.9672,0.9372,0.9754,0.9300
40,0.9546,0.9392,0.9629,0.9325
41,0.9425,0.9444,0.9504,0.9350
42,0.9295,0.9469,0.9379,0.9350
43,0.9167,0.9506,0.9254,0.9350
44,0.9047,0.9536,0.9128,0.9375
45,0.8921,0.9556,0.9003,0.9475
46,0.8796,0.9569,0.8877,0.9500
47,0.8673,0.9603,0.8751,0.9550
48,0.8548,0.9619,0.8626,0.9600
49,0.8423,0.9628,0.8501,0.9625
50,0.8298,0.9639,0.8376,0.9650
51,0.8175,0.9656,0.8252,0.9675
52,0.8050,0.9658,0.8128,0.9675
53,0.7929,0.9683,0.8004,0.9675
54,0.7809,0.9689,0.7881,0.9675
55,0.7680,0.9706,0.7759,0.9675
56,0.7565,0.9717,0.7638,0.9700
57,0.7440,0.9742,0.7518,0.9725
58,0.7324,0.9747,0.7398,0.9725
59,0.7209,0.9761,0.7280,0.9750
60,0.7092,0.9769,0.7163,0.9750
61,0.6972,0.9772,0.7047,0.9775
62,0.6859,0.9772,0.6932,0.9775
63,0.6743,0.9781,0.6819,0.9775
64,0.6636,0.9783,0.6707,0.9775
65,0.6525,0.9792,0.6596,0.9775
66,0.6415,0.9792,0.6487,0.9775
67,0.6308,0.9800,0.6380,0.9775
68,0.6203,0.9806,0.6274,0.9775
69,0.6099,0.9808,0.6169,0.9775
70,0.5996,0.9808,0.6067,0.9775
71,0.5892,0.9803,0.5966,0.9775
72,0.5793,0.9803,0.5867,0.9775
73,0.5697,0.9806,0.5769,0.9775
74,0.5599,0.9811,0.5673,0.9775
75,0.5505,0.9814,0.5579,0.9775
76,0.5414,0.9814,0.5487,0.9750
77,0.5326,0.9814,0.5397,0.9750
78,0.5235,0.9814,0.5308,0.9750
79,0.5147,0.9819,0.5221,0.9750
80,0.5062,0.9819,0.5135,0.9750
81,0.4980,0.9822,0.5052,0.9750
82,0.4896,0.9828,0.4970,0.9750
83,0.4814,0.9828,0.4890,0.9750
84,0.4741,0.9828,0.4811,0.9750
85,0.4663,0.9828,0.4734,0.9750
86,0.4586,0.9831,0.4659,0.9750
87,0.4511,0.9833,0.4585,0.9750
88,0.4446,0.9833,0.4513,0.9750
89,0.4370,0.9839,0.4443,0.9750
90,0.4302,0.9836,0.4374,0.9750
91,0.4235,0.9836,0.4307,0.9750
92,0.4166,0.9833,0.4241,0.9750
93,0.4107,0.9833,0.4177,0.9750
94,0.4038,0.9831,0.4114,0.9725
95,0.3980,0.9831,0.4052,0.9725
96,0.3925,0.9828,0.3992,0.9725
97,0.3864,0.9828,0.3933,0.9725
98,0.3807,0.9828,0.3876,0.9725
99,0.3750,0.9833,0.3820,0.9750
100,0.3694,0.9831,0.3765,0.9750
