Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,1.4497,0.1903,1.4437,0.1825
2,1.4370,0.1978,1.4319,0.1875
3,1.4248,0.2039,1.4203,0.1925
4,1.4137,0.2122,1.4090,0.2025
5,1.4007,0.2172,1.3981,0.2100
6,1.3896,0.2247,1.3873,0.2200
7,1.3785,0.2289,1.3768,0.2275
8,1.3668,0.2333,1.3666,0.2325
9,1.3560,0.2394,1.3565,0.2425
10,1.3459,0.2572,1.3467,0.2725
11,1.3351,0.2939,1.3371,0.3300
12,1.3250,0.3786,1.3277,0.4000
13,1.3162,0.4394,1.3185,0.4300
14,1.3065,0.4792,1.3094,0.4675
15,1.2969,0.4964,1.3005,0.4975
16,1.2877,0.5103,1.2917,0.5000
17,1.2782,0.5206,1.2831,0.5025
18,1.2689,0.5275,1.2746,0.5025
19,1.2605,0.5331,1.2663,0.5075
20,1.2505,0.5453,1.2580,0.5075
21,1.2437,0.5417,1.2498,0.5275
22,1.2349,0.5586,1.2417,0.5275
23,1.2254,0.5700,1.2338,0.5325
24,1.2175,0.5878,1.2259,0.5450
25,1.2096,0.5950,1.2181,0.5525
26,1.2025,0.6089,1.2105,0.5750
27,1.1945,0.6231,1.2028,0.5975
28,1.1858,0.6381,1.1953,0.6200
29,1.1793,0.6492,1.1878,0.6475
30,1.1712,0.6653,1.1805,0.6575
31,1.1633,0.6825,1.1732,0.6775
32,1.1557,0.6958,1.1660,0.6925
33,1.1492,0.7153,1.1588,0.7050
34,1.1421,0.7294,1.1517,0.7200
35,1.1333,0.7450,1.1446,0.7325
36,1.1259,0.7547,1.1376,0.7375
37,1.1202,0.7644,1.1307,0.7475
38,1.1119,0.7764,1.1237,0.7775
39,1.1050,0.7881,1.1169,0.7850
40,1.0995,0.7981,1.1101,0.7950
41,1.0914,0.8133,1.1033,0.8075
42,1.0852,0.8178,1.0967,0.8150
43,1.0773,0.8261,1.0900,0.8225
44,1.0703,0.8322,1.0834,0.8250
45,1.0639,0.8378,1.0768,0.8350
46,1.0588,0.8464,1.0703,0.8475
47,1.0488,0.8517,1.0638,0.8500
48,1.0453,0.8586,1.0574,0.8575
49,1.0380,0.8653,1.0511,0.8575
50,1.0315,0.8683,1.0448,0.8625
51,1.0247,0.8736,1.0385,0.8725
52,1.0195,0.8781,1.0322,0.8750
53,1.0127,0.8839,1.0260,0.8800
54,1.0054,0.8872,1.0198,0.8850
55,1.0005,0.8886,1.0137,0.8925
56,0.9948,0.8922,1.0076,0.8925
57,0.9877,0.8967,1.0016,0.8925
58,0.9825,0.9006,0.9956,0.8950
59,0.9740,0.9056,0.9896,0.8975
60,0.9695,0.9089,0.9837,0.9000
61,0.9631,0.9108,0.9778,0.9000
62,0.9574,0.9144,0.9719,0.9025
63,0.9538,0.9169,0.9661,0.9075
64,0.9460,0.9197,0.9603,0.9100
65,0.9415,0.9228,0.9546,0.9150
66,0.9354,0.9272,0.9489,0.9200
67,0.9277,0.9292,0.9432,0.9200
68,0.9225,0.9297,0.9376,0.9225
69,0.9162,0.9317,0.9320,0.9250
70,0.9125,0.9336,0.9265,0.9275
71,0.9058,0.9344,0.9209,0.9300
72,0.9023,0.9361,0.9154,0.9325
73,0.8955,0.9369,0.9099,0.9350
74,0.8883,0.9394,0.9045,0.9425
75,0.8854,0.9403,0.8991,0.9450
76,0.8776,0.9417,0.8938,0.9450
77,0.8726,0.9425,0.8885,0.9475
78,0.8675,0.9442,0.8832,0.9500
79,0.8617,0.9461,0.8779,0.9550
80,0.8584,0.9472,0.8727,0.9550
81,0.8518,0.9489,0.8675,0.9550
82,0.8436,0.9497,0.8624,0.9550
83,0.8388,0.9511,0.8573,0.9575
84,0.8357,0.9522,0.8522,0.9575
85,0.8322,0.9525,0.8472,0.9575
86,0.8273,0.9533,0.8421,0.9600
87,0.8204,0.9553,0.8372,0.9600
88,0.8192,0.9567,0.8322,0.9600
89,0.8118,0.9581,0.8273,0.9600
90,0.8059,0.9592,0.8224,0.9600
91,0.8019,0.9603,0.8175,0.9600
92,0.7958,0.9611,0.8127,0.9600
93,0.7915,0.9617,0.8079,0.9600
94,0.7882,0.9628,0.8032,0.9600
95,0.7833,0.9633,0.7984,0.9600
96,0.7751,0.9636,0.7937,0.9600
97,0.7737,0.9636,0.7891,0.9600
98,0.7668,0.9636,0.7845,0.9600
99,0.7636,0.9639,0.7799,0.9600
100,0.7591,0.9642,0.7753,0.9600
