Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,1.2931,0.2994,1.2472,0.4525
2,1.1954,0.6200,1.1619,0.6875
3,1.1130,0.7903,1.0875,0.8325
4,1.0412,0.8656,1.0214,0.8625
5,0.9770,0.9008,0.9619,0.8925
6,0.9197,0.9183,0.9079,0.9125
7,0.8685,0.9381,0.8589,0.9225
8,0.8216,0.9489,0.8143,0.9425
9,0.7786,0.9572,0.7735,0.9575
10,0.7404,0.9622,0.7361,0.9575
11,0.7045,0.9669,0.7019,0.9625
12,0.6717,0.9697,0.6704,0.9675
13,0.6419,0.9725,0.6414,0.9700
14,0.6148,0.9733,0.6145,0.9700
15,0.5886,0.9761,0.5897,0.9700
16,0.5652,0.9775,0.5666,0.9700
17,0.5433,0.9778,0.5452,0.9700
18,0.5231,0.9792,0.5253,0.9725
19,0.5039,0.9794,0.5067,0.9725
20,0.4864,0.9797,0.4893,0.9725
21,0.4694,0.9806,0.4731,0.9725
22,0.4542,0.9811,0.4579,0.9725
23,0.4397,0.9822,0.4436,0.9725
24,0.4264,0.9825,0.4302,0.9725
25,0.4133,0.9822,0.4176,0.9725
26,0.4014,0.9825,0.4057,0.9725
27,0.3901,0.9825,0.3945,0.9725
28,0.3792,0.9828,0.3838,0.9775
29,0.3692,0.9833,0.3738,0.9775
30,0.3596,0.9839,0.3643,0.9800
31,0.3506,0.9842,0.3553,0.9800
32,0.3422,0.9844,0.3468,0.9800
33,0.3336,0.9842,0.3387,0.9800
34,0.3258,0.9844,0.3310,0.9800
35,0.3184,0.9842,0.3236,0.9800
36,0.3114,0.9844,0.3166,0.9800
37,0.3049,0.9844,0.3099,0.9800
38,0.2981,0.9847,0.3035,0.9825
39,0.2921,0.9850,0.2974,0.9825
40,0.2862,0.9844,0.2916,0.9825
41,0.2806,0.9844,0.2860,0.9825
42,0.2755,0.9844,0.2807,0.9825
43,0.2700,0.9847,0.2756,0.9825
44,0.2655,0.9847,0.2706,0.9825
45,0.2604,0.9847,0.2659,0.9825
46,0.2556,0.9847,0.2613,0.9825
47,0.2515,0.9847,0.2570,0.9825
48,0.2477,0.9850,0.2527,0.9825
49,0.2429,0.9844,0.2487,0.9825
50,0.2391,0.9850,0.2448,0.9825
51,0.2355,0.9847,0.2410,0.9825
52,0.2320,0.9850,0.2374,0.9825
53,0.2288,0.9850,0.2339,0.9825
54,0.2252,0.9850,0.2305,0.9825
55,0.2220,0.9850,0.2272,0.9800
56,0.2184,0.9850,0.2241,0.9800
57,0.2153,0.9853,0.2210,0.9800
58,0.2123,0.9858,0.2180,0.9800
59,0.2096,0.9856,0.2152,0.9800
60,0.2066,0.9856,0.2124,0.9800
61,0.2044,0.9856,0.2097,0.9800
62,0.2016,0.9858,0.2071,0.9800
63,0.1990,0.9861,0.2046,0.9800
64,0.1966,0.9858,0.2021,0.9800
65,0.1943,0.9861,0.1997,0.9800
66,0.1920,0.9861,0.1974,0.9800
67,0.1898,0.9861,0.1951,0.9800
68,0.1872,0.9861,0.1930,0.9800
69,0.1852,0.9861,0.1908,0.9800
70,0.1834,0.9861,0.1888,0.9800
71,0.1809,0.9861,0.1867,0.9800
72,0.1791,0.9861,0.1848,0.9800
73,0.1775,0.9861,0.1829,0.9800
74,0.1757,0.9861,0.1810,0.9800
75,0.1737,0.9861,0.1792,0.9800
76,0.1716,0.9858,0.1774,0.9800
77,0.1703,0.9861,0.1757,0.9800
78,0.1685,0.9861,0.1740,0.9800
79,0.1665,0.9856,0.1724,0.9800
80,0.1652,0.9861,0.1708,0.9800
81,0.1635,0.9858,0.1692,0.9800
82,0.1624,0.9858,0.1677,0.9800
83,0.1607,0.9861,0.1662,0.9800
84,0.1592,0.9861,0.1647,0.9800
85,0.1577,0.9861,0.1633,0.9800
86,0.1565,0.9858,0.1619,0.9800
87,0.1548,0.9858,0.1605,0.9800
88,0.1537,0.9861,0.1592,0.9800
89,0.1523,0.9858,0.1579,0.9800
90,0.1512,0.9861,0.1566,0.9800
91,0.1499,0.9858,0.1554,0.9800
92,0.1489,0.9861,0.1542,0.9800
93,0.1472,0.9861,0.1530,0.9800
94,0.1460,0.9861,0.1518,0.9800
95,0.1449,0.9858,0.1506,0.9800
96,0.1438,0.9861,0.1495,0.9825
97,0.1429,0.9861,0.1484,0.9825
98,0.1417,0.9861,0.1473,0.9825
99,0.1408,0.9858,0.1463,0.9825
100,0.1399,0.9861,0.1453,0.9825
