Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,1.0960,0.6958,0.8967,0.9075
2,0.7489,0.9614,0.6417,0.9675
3,0.5502,0.9781,0.4865,0.9775
4,0.4271,0.9842,0.3869,0.9800
5,0.3457,0.9842,0.3201,0.9800
6,0.2899,0.9858,0.2732,0.9800
7,0.2498,0.9856,0.2384,0.9775
8,0.2203,0.9856,0.2125,0.9775
9,0.1970,0.9858,0.1920,0.9800
10,0.1795,0.9858,0.1760,0.9825
11,0.1646,0.9858,0.1627,0.9800
12,0.1525,0.9864,0.1519,0.9825
13,0.1426,0.9861,0.1426,0.9825
14,0.1341,0.9858,0.1347,0.9775
15,0.1268,0.9858,0.1280,0.9825
16,0.1203,0.9861,0.1219,0.9850
17,0.1148,0.9856,0.1166,0.9850
18,0.1097,0.9853,0.1120,0.9850
19,0.1053,0.9861,0.1079,0.9850
20,0.1015,0.9861,0.1044,0.9850
21,0.0980,0.9858,0.1012,0.9825
22,0.0948,0.9858,0.0983,0.9825
23,0.0923,0.9861,0.0956,0.9825
24,0.0897,0.9858,0.0931,0.9825
25,0.0871,0.9864,0.0908,0.9850
26,0.0851,0.9861,0.0887,0.9850
27,0.0829,0.9864,0.0867,0.9850
28,0.0810,0.9864,0.0849,0.9850
29,0.0792,0.9861,0.0834,0.9850
30,0.0778,0.9861,0.0818,0.9850
31,0.0762,0.9867,0.0803,0.9850
32,0.0751,0.9861,0.0788,0.9850
33,0.0735,0.9864,0.0776,0.9850
34,0.0723,0.9864,0.0766,0.9850
35,0.0709,0.9864,0.0754,0.9850
36,0.0698,0.9864,0.0744,0.9850
37,0.0688,0.9864,0.0734,0.9850
38,0.0679,0.9864,0.0724,0.9850
39,0.0669,0.9861,0.0715,0.9850
40,0.0660,0.9861,0.0706,0.9850
41,0.0653,0.9864,0.0699,0.9850
42,0.0646,0.9864,0.0690,0.9850
43,0.0636,0.9864,0.0684,0.9850
44,0.0629,0.9864,0.0677,0.9850
45,0.0623,0.9864,0.0670,0.9850
46,0.0617,0.9864,0.0664,0.9850
47,0.0617,0.9864,0.0659,0.9850
48,0.0604,0.9864,0.0652,0.9850
49,0.0600,0.9864,0.0647,0.9850
50,0.0594,0.9864,0.0642,0.9850
51,0.0586,0.9864,0.0637,0.9850
52,0.0582,0.9864,0.0632,0.9850
53,0.0576,0.9864,0.0627,0.9850
54,0.0572,0.9864,0.0621,0.9850
55,0.0567,0.9864,0.0618,0.9850
56,0.0563,0.9864,0.0614,0.9850
57,0.0561,0.9867,0.0608,0.9850
58,0.0555,0.9864,0.0604,0.9850
59,0.0552,0.9861,0.0601,0.9850
60,0.0547,0.9864,0.0597,0.9850
61,0.0542,0.9861,0.0594,0.9850
62,0.0539,0.9864,0.0590,0.9850
63,0.0540,0.9864,0.0586,0.9850
64,0.0534,0.9864,0.0584,0.9850
65,0.0529,0.9864,0.0580,0.9850
66,0.0529,0.9864,0.0578,0.9850
67,0.0525,0.9864,0.0575,0.9850
68,0.0520,0.9861,0.0573,0.9850
69,0.0517,0.9864,0.0570,0.9850
70,0.0514,0.9864,0.0568,0.9850
71,0.0511,0.9864,0.0565,0.9850
72,0.0514,0.9864,0.0562,0.9850
73,0.0506,0.9864,0.0559,0.9850
74,0.0506,0.9864,0.0557,0.9850
75,0.0502,0.9861,0.0555,0.9850
76,0.0499,0.9864,0.0553,0.9850
77,0.0497,0.9864,0.0551,0.9850
78,0.0495,0.9864,0.0548,0.9850
79,0.0492,0.9864,0.0545,0.9850
80,0.0491,0.9864,0.0544,0.9850
81,0.0488,0.9864,0.0542,0.9850
82,0.0488,0.9864,0.0540,0.9850
83,0.0484,0.9864,0.0539,0.9850
84,0.0482,0.9864,0.0537,0.9850
85,0.0482,0.9861,0.0534,0.9850
86,0.0480,0.9864,0.0532,0.9850
87,0.0476,0.9861,0.0530,0.9850
88,0.0477,0.9864,0.0528,0.9850
89,0.0475,0.9861,0.0528,0.9850
90,0.0473,0.9861,0.0526,0.9850
91,0.0470,0.9867,0.0524,0.9850
92,0.0468,0.9867,0.0523,0.9850
93,0.0467,0.9861,0.0521,0.9850
94,0.0466,0.9864,0.0519,0.9850
95,0.0463,0.9864,0.0518,0.9850
96,0.0462,0.9864,0.0517,0.9850
97,0.0463,0.9864,0.0516,0.9850
98,0.0460,0.9864,0.0514,0.9850
99,0.0460,0.9864,0.0513,0.9850
100,0.0456,0.9867,0.0512,0.9850
